HUS		72		178
HUT		4		8
HUU		61		456
HUV		439		588
HUW		252		324
HUX		72		929
HUY		36		55
HUZ		198		562
HVA		182		999
HVB		780		967
HVC		390		534
HVD		64		798
HVE		355		663
HVF		348		727
HVG		428		964
HVH		5		69
HVI		633		915
HVJ		258		586
HVK		42		1000
HVL		407		603
HVM		309		338
HVN		271		842
HVO		3		31
HVP		113		193
HVQ		20		861
HVR		663		964
HVS		292		427
HVT		33		40
HVU		353		361
HVV		650		760
HVW		520		755
HVX		38		266
HVY		312		533
HVZ		462		536
HWA		101		108
HWB		70		294
HWC		146		263
HWD		230		549
HWE		130		908
HWF		18		518
HWG		2		19
HWH		104		331
HWI		145		820
HWJ		875		984
HWK		12		14
HWL		417		697
HWM		341		663
HWN		183		992
HWO		103		139
HWP		275		505
HWQ		138		428
HWR		97		839
HWS		7		923
HWT		88		476
HWU		297		807
HWV		42		122
HWW		19		24
HWX		597		661
HWY		646		840
HWZ		271		302
HXA		4		6
HXB		156		342
HXC		134		564
HXD		238		475
HXE		254		404
HXF		147		460
HXG		265		810
HXH		103		530
HXI		170		329
HXJ		231		872
HXK		439		499
HXL		139		146
HXM		6		126
HXN		4		7
HXO		56		88
HXP		205		312
HXQ		14		824
HXR		312		738
HXS		27		36
HXT		185		318
HXU		383		395
HXV		433		533
HXW		262		418
HXX		130		397
HXY		49		74
HXZ		189		210
HYA		20		68
HYB		385		480
HYC		148		231
HYD		140		851
HYE		333		882
HYF		523		728
HYG		406		574
HYH		246		702
HYI		47		157
HYJ		555		808
HYK		614		657
HYL		1		111
HYM		9		93
HYN		77		89
HYO		465		969
HYP		342		846
HYQ		237		844
HYR		160		202
HYS		36		102
HYT		119		324
HYU		370		737
HYV		530		662
HYW		735		750
HYX		193		606
HYY		468		548
HYZ		81		484
HZA		47		536
HZB		99		186
HZC		226		959
HZD		930		993
HZE		317		941
HZF		369		926
HZG		558		568
HZH		2		262
HZI		590		816
HZJ		141		676
HZK		78		101
HZL		811		872
HZM		154		246
HZN		308		412
HZO		303		677
HZP		527		944
HZQ		57		764
HZR		690		947
HZS		90		284
HZT		273		616
HZU		99		171
HZV		448		547
HZW		42		820
HZX		273		424
HZY		288		465
HZZ		821		996
IAA		72		342
IAB		93		268
IAC		398		626
IAD		260		949
IAE		34		403
IAF		380		914
IAG		22		284
IAH		282		625
IAI		186		596
IAJ		178		207
IAK		440		488
IAL		102		157
IAM		358		688
IAN		343		453
IAO		65		113
IAP		32		181
IAQ		885		984
IAR		89		660
IAS		287		643
IAT		157		452
IAU		373		776
IAV		503		560
IAW		331		332
IAX		359		587
IAY		19		34
IAZ		474		635
IBA		2		5
IBB		90		219
IBC		288		695
IBD		387		556
IBE		864		1000
IBF		70		155
IBG		97		188
IBH		487		756
IBI		949		998
IBJ		209		337
IBK		45		82
IBL		6		49
IBM		318		763
IBN		342		683
IBO		119		967
IBP		11		514
IBQ		16		19
IBR		46		113
IBS		87		966
IBT		22		67
IBU		282		992
IBV		103		342
IBW		305		492
IBX		260		420
IBY		96		365
IBZ		11		239
ICA		90		144
ICB		56		366
ICC		171		634
ICD		691		840
ICE		56		849
ICF		567		580
ICG		93		145
ICH		209		298
ICI		221		657
ICJ		377		386
ICK		225		293
ICL		266		381
ICM		548		796
ICN		18		168
ICO		135		651
ICP		218		292
ICQ		361		868
ICR		7		376
ICS		9		30
ICT		464		903
ICU		84		331
ICV		23		318
ICW		485		713
ICX		638		715
ICY		146		626
ICZ		30		171
IDA		264		389
IDB		67		101
IDC		542		593
IDD		73		919
IDE		306		517
IDF		427		659
IDG		32		42
IDH		18		137
IDI		38		142
IDJ		212		737
IDK		46		622
IDL		349		832
IDM		180		406
IDN		255		448
IDO		260		352
IDP		55		772
IDQ		231		260
IDR		511		736
IDS		335		459
IDT		881		999
IDU		30		142
IDV		262		318
IDW		34		383
IDX		313		465
IDY		517		602
IDZ		530		564
IEA		82		99
IEB		100		980
IEC		116		153
IED		356		627
IEE		7		114
IEF		624		921
IEG		498		833
IEH		357		397
IEI		87		787
IEJ		129		388
IEK		143		241
IEL		58		94
IEM		535		835
IEN		537		744
IEO		23		56
IEP		232		564
IEQ		153		166
IER		118		742
IES		135		272
IET		565		589
IEU		294		408
IEV		551		674
IEW		605		680
IEX		777		791
IEY		461		771
IEZ		143		225
IFA		174		332
IFB		489		938
IFC		54		117
IFD		34		994
IFE		363		996
IFF		408		715
IFG		273		367
IFH		320		852
IFI		781		859
IFJ		226		283
IFK		285		625
IFL		496		592
IFM		74		982
IFN		171		193
IFO		64		643
IFP		23		555
IFQ		71		250
IFR		355		462
IFS		58		520
IFT		118		182
IFU		338		837
IFV		707		891
IFW		256		744
IFX		538		669
IFY		351		432
IFZ		563		930
IGA		752		969
IGB		12		187
IGC		534		724
IGD		157		662
IGE		66		158
IGF		74		335
IGG		616		916
IGH		519		719
IGI		133		957
IGJ		184		785
IGK		116		250
IGL		51		205
IGM		380		447
IGN		11		307
IGO		351		818
IGP		563		925
IGQ		211		635
IGR		3		607
IGS		89		155
IGT		260		512
IGU		181		328
IGV		293		679
IGW		267		354
IGX		233		238
IGY		83		258
IGZ		89		605
IHA		288		736
IHB		576		603
IHC		380		597
IHD		2		8
IHE		12		303
IHF		0		1
IHG		4		227
IHH		194		574
IHI		457		487
IHJ		34		36
IHK		294		410
IHL		148		363
IHM		352		955
IHN		76		306
IHO		455		722
IHP		244		833
IHQ		182		461
IHR		424		713
IHS		86		396
IHT		632		770
IHU		6		15
IHV		240		629
IHW		350		435
IHX		340		573
IHY		167		857
IHZ		162		467
IIA		21		138
IIB		6		576
IIC		389		996
IID		466		495
IIE		868		908
IIF		249		358
IIG		80		329
IIH		47		934
III		444		483
IIJ		44		221
IIK		385		571
IIL		568		681
IIM		360		954
IIN		181		291
IIO		392		521
IIP		54		207
IIQ		132		212
IIR		567		919
IIS		297		407
IIT		258		452
IIU		408		691
IIV		282		337
IIW		64		316
IIX		567		784
IIY		171		550
IIZ		599		749
IJA		686		966
IJB		197		336
IJC		292		660
IJD		247		307
IJE		288		317
IJF		118		290
IJG		23		30
IJH		185		657
IJI		76		783
IJJ		783		927
IJK		245		553
IJL		2		3
IJM		33		45
IJN		288		495
IJO		66		199
IJP		216		871
IJQ		201		715
IJR		67		234
IJS		25		30
IJT		1		26
IJU		148		363
IJV		50		106
IJW		67		676
IJX		137		220
IJY		329		658
IJZ		29		54
IKA		4		137
IKB		596		733
IKC		590		620
IKD		823		855
IKE		13		54
IKF		65		867
IKG		162		246
IKH		437		887
IKI		383		819
IKJ		304		871
IKK		12		16
IKL		307		366
IKM		117		153
IKN		451		954
IKO		8		15
IKP		107		885
IKQ		7		37
IKR		149		356
IKS		550		698
IKT		40		307
IKU		31		119
IKV		170		650
IKW		386		541
IKX		55		335
IKY		700		977
IKZ		376		722
ILA		23		71
ILB		321		329
ILC		130		871
ILD		34		121
ILE		15		55
ILF		17		175
ILG		451		856
ILH		157		723
ILI		797		828
ILJ		165		289
ILK		382		393
ILL		451		895
ILM		19		25
ILN		46		52
ILO		819		829
ILP		90		602
ILQ		24		218
ILR		172		263
ILS		43		380
ILT		37		151
ILU		47		215
ILV		60		409
ILW		363		493
ILX		132		514
ILY		13		20
ILZ		52		833
IMA		387		724
IMB		100		412
IMC		237		712
IMD		97		106
IME		348		490
IMF		414		616
IMG		254		748
IMH		146		172
IMI		18		355
IMJ		34		145
IMK		288		433
IML		83		85
IMM		326		700
IMN		246		308
IMO		8		580
IMP		186		405
IMQ		495		924
IMR		332		778
IMS		173		595
IMT		467		562
IMU		114		545
IMV		11		142
IMW		405		503
IMX		337		762
IMY		566		836
IMZ		258		621
INA		652		665
INB		246		253
INC		90		875
IND		811		890
INE		41		188
INF		2		7
ING		89		129
INH		9		205
INI		64		284
INJ		14		144
INK		291		966
INL		90		266
INM		74		82
INN		412		662
INO		397		706
INP		342		519
INQ		413		652
INR		140		287
INS		26		108
INT		652		819
INU		127		227
INV		461		511
INW		102		407
INX		251		672
INY		182		902
INZ		40		138
IOA		189		290
IOB		310		473
IOC		137		297
IOD		83		892
IOE		183		434
IOF		306		450
IOG		883		935
IOH		37		925
IOI		429		487
IOJ		210		240
IOK		27		361
IOL		220		266
IOM		95		621
ION		16		298
IOO		96		228
IOP		37		553
IOQ		34		39
IOR		230		583
IOS		280		871
IOT		572		586
IOU		8		54
IOV		189		199
IOW		73		123
IOX		73		547
IOY		291		635
IOZ		607		947
IPA		356		366
IPB		253		933
IPC		508		536
IPD		770		971
IPE		49		82
IPF		491		525
IPG		146		391
IPH		754		943
IPI		256		402
IPJ		490		957
IPK		249		404
IPL		155		473
IPM		357		411
IPN		633		711
IPO		268		519
IPP		146		698
IPQ		181		207
IPR		481		585
IPS		85		185
IPT		208		220
IPU		108		971
IPV		712		977
IPW		102		107
IPX		397		862
IPY		536		556
IPZ		247		524
IQA		122		610
IQB		419		906
IQC		236		344
IQD		383		930
IQE		101		487
IQF		531		776
IQG		270		369
IQH		35		48
IQI		88		471
IQJ		261		343
IQK		834		983
IQL		441		523
IQM		132		702
IQN		154		301
IQO		35		531
IQP		196		571
IQQ		58		822
IQR		290		305
IQS		282		833
IQT		636		710
IQU		294		574
IQV		187		805
IQW		221		436
IQX		484		501
IQY		18		36
IQZ		312		783
IRA		804		921
IRB		153		629
IRC		398		867
IRD		495		813
IRE		366		753
IRF		231		879
IRG		48		200
IRH		35		154
IRI		423		425
IRJ		417		827
IRK		11		48
IRL		743		813
IRM		601		917
IRN		311		314
IRO		172		366
IRP		538		755
IRQ		558		705
IRR		4		17
IRS		126		144
IRT		449		728
IRU		729		836
IRV		470		686
IRW		50		147
IRX		69		368
IRY		801		818
IRZ		843		865
ISA		132		203
ISB		149		543
ISC		94		329
ISD		54		150
ISE		104		154
ISF		92		119
ISG		1		2
ISH		240		323
ISI		719		845
ISJ		54		594
ISK		34		783
ISL		749		912
ISM		126		795
ISN		183		285
ISO		473		627
ISP		982		990
ISQ		54		415
ISR		13		19
ISS		66		526
IST		298		302
ISU		425		907
ISV		75		509
ISW		125		127
ISX		6		7
ISY		99		230
ISZ		407		866
ITA		352		440
ITB		506		625
ITC		702		744
ITD		386		928
ITE		276		400
ITF		303		992
ITG		92		432
ITH		136		361
ITI		56		275
ITJ		65		296
ITK		185		811
ITL		628		708
ITM		24		180
ITN		30		507
ITO		388		926
ITP		42		841
ITQ		104		203
ITR		498		766
ITS		18		43
ITT		126		496
ITU		506		887
ITV		327		560
ITW		620		927
ITX		323		843
ITY		26		86
ITZ		456		729
IUA		197		836
IUB		96		273
IUC		406		440
IUD		530		645
IUE		136		600
IUF		580		851
IUG		408		969
IUH		99		113
IUI		256		425
IUJ		60		123
IUK		468		554
IUL		41		815
IUM		58		295
IUN		3		212
IUO		39		294
IUP		207		365
IUQ		36		103
IUR		282		411
IUS		1		2
IUT		123		289
IUU		409		885
IUV		169		699
IUW		244		341
IUX		3		505
IUY		241		797
IUZ		354		873
IVA		227		352
IVB		80		97
IVC		628		699
IVD		62		248
IVE		123		385
IVF		237		483
IVG		206		487
IVH		14		108
IVI		157		675
IVJ		132		258
IVK		160		550
IVL		289		346
IVM		29		82
IVN		207		308
IVO		426		971
IVP		430		995
IVQ		386		731
IVR		73		993
IVS		193		368
IVT		471		581
IVU		31		575
IVV		460		470
IVW		220		483
IVX		498		501
IVY		90		120
IVZ		103		477
IWA		484		922
IWB		647		853
IWC		516		821
IWD		85		140
IWE		49		652
IWF		420		421
IWG		904		910
IWH		514		619
IWI		63		148
IWJ		746		749
IWK		358		643
IWL		378		663
IWM		161		314
IWN		250		506
IWO		219		240
IWP		346		386
IWQ		275		564
IWR		118		568
IWS		2		4
IWT		244		833
IWU		133		671
IWV		104		520
IWW		287		389
IWX		101		154
IWY		85		295
IWZ		138		517
IXA		2		5
IXB		130		449
IXC		113		292
IXD		151		693
IXE		139		826
IXF		387		600
IXG		115		190
IXH		415		562
IXI		61		101
IXJ		253		662
IXK		123		471
IXL		19		96
IXM		474		721
IXN		611		623
IXO		323		529
IXP		252		437
IXQ		37		46
IXR		587		604
IXS		7		426
IXT		177		415
IXU		247		444
IXV		415		810
IXW		638		845
IXX		154		321
IXY		12		56
IXZ		721		806
IYA		398		846
IYB		229		642
IYC		321		523
IYD		209		926
IYE		303		325
IYF		310		664
IYG		441		698
IYH		273		893
IYI		184		288
IYJ		12		177
IYK		219		582
IYL		477		947
IYM		123		324
IYN		64		685
IYO		600		997
IYP		11		74
IYQ		761		920
IYR		129		837
IYS		696		748
IYT		82		124
IYU		376		466
IYV		15		17
IYW		141		272
IYX		581		910
IYY		82		115
IYZ		151		272
IZA		20		36
IZB		191		585
IZC		268		848
IZD		14		30
IZE		107		186
IZF		349		872
IZG		353		387
IZH		245		301
IZI		129		197
IZJ		55		968
IZK		433		839
IZL		237		294
IZM		393		531
IZN		95		177
IZO		102		179
IZP		181		648
IZQ		412		554
IZR		517		597
IZS		410		980
IZT		156		717
IZU		86		223
IZV		145		422
IZW		421		995
IZX		428		595
IZY		165		289
IZZ		673		683
JAA		270		481
JAB		426		835
JAC		1		26
JAD		35		486
JAE		330		388
JAF		35		39
JAG		213		728
JAH		31		68
JAI		721		808
JAJ		645		769
JAK		309		501
JAL		51		234
JAM		131		282
JAN		256		468
JAO		71		76
JAP		5		1000
JAQ		780		881
JAR		239		335
JAS		121		670
JAT		444		493
JAU		99		155
JAV		112		338
JAW		106		137
JAX		363		446
JAY		146		358
JAZ		587		819
JBA		686		912
JBB		642		824
JBC		325		559
JBD		63		365
JBE		14		508
JBF		210		437
JBG		441		524
JBH		355		909
JBI		391		571
JBJ		26		568
JBK		193		500
JBL		128		226
JBM		331		735
JBN		823		953
JBO		257		274
JBP		237		292
JBQ		381		798
JBR		658		685
JBS		83		149
JBT		54		172
JBU		323		954
JBV		185		835
JBW		642		693
JBX		143		404
JBY		78		106
JBZ		406		880
JCA		244		417
JCB		8		46
JCC		166		495
JCD		37		242
JCE		272		738
JCF		105		848
JCG		119		156
JCH		158		505
JCI		824		868
JCJ		203		220
JCK		624		965
JCL		113		135
JCM		130		511
JCN		571		963
JCO		68		257
JCP		250		754
JCQ		85		482
JCR		471		930
JCS		39		299
JCT		39		302
JCU		540		640
JCV		60		67
JCW		64		95
JCX		107		639
JCY		277		765
JCZ		192		534
JDA		213		290
JDB		359		413
JDC		189		245
JDD		303		840
JDE		111		183
JDF		33		255
JDG		497		711
JDH		151		172
JDI		69		83
JDJ		78		617
JDK		7		8
JDL		238		389
JDM		502		534
JDN		481		826
JDO		53		105
JDP		85		338
JDQ		134		148
JDR		104		164
JDS		217		847
JDT		2		458
JDU		53		55
JDV		16		39
JDW		150		676
JDX		165		860
JDY		28		225
JDZ		62		573
JEA		110		675
JEB		191		304
JEC		48		163
JED		3		161
JEE		580		602
JEF		133		799
JEG		186		737
JEH		702		828
JEI		13		762
JEJ		403		731
JEK		82		130
JEL		171		444
JEM		854		857
JEN		382		745
JEO		91		186
JEP		17		114
JEQ		51		201
JER		566		788
JES		323		642
JET		232		314
JEU		692		909
JEV		1		35
JEW		4		7
JEX		8		582
JEY		372		963
JEZ		32		621
JFA		71		86
JFB		167		840
JFC		229		263
JFD		133		373
JFE		49		407
JFF		449		653
JFG		43		52
JFH		227		991
JFI		13		57
JFJ		43		999
JFK		219		352
JFL		53		363
JFM		309		672
JFN		181		361
JFO		245		261
JFP		616		951
JFQ		297		594
JFR		2		216
JFS		130		281
JFT		314		456
JFU		232		445
JFV		114		224
JFW		16		19
JFX		12		179
JFY		360		625
JFZ		101		695
JGA		17		911
JGB		271		799
JGC		93		480
JGD		68		151
JGE		401		844
JGF		202		475
JGG		114		153
JGH		25		33
JGI		42		796
JGJ		357		502
JGK		337		367
JGL		442		892
JGM		330		888
JGN		353		919
JGO		261		646
JGP		539		616
JGQ		446		463
JGR		294		810
JGS		437		728
JGT		179		512
JGU		58		80
JGV		184		186
JGW		162		167
JGX		241		311
JGY		143		545
JGZ		260		688
JHA		146		391
JHB		43		411
JHC		70		369
JHD		37		520
JHE		294		710
JHF		99		928
JHG		142		260
JHH		131		315
JHI		22		29
JHJ		160		367
JHK		486		562
JHL		701		878
JHM		238		273
JHN		27		980
JHO		343		732
JHP		658		989
JHQ		517		778
JHR		79		129
JHS		38		263
JHT		672		719
JHU		140		147
JHV		205		221
JHW		144		669
JHX		245		938
JHY		263		327
JHZ		24		31
JIA		281		408
JIB		248		966
JIC		100		923
JID		98		472
JIE		845		883
JIF		332		551
JIG		909		975
JIH		20		148
JII		219		892
JIJ		421		621
JIK		451		734
JIL		135		230
JIM		128		156
JIN		67		505
JIO		80		168
JIP		110		491
JIQ		510		807
JIR		294		544
JIS		156		209
JIT		296		565
JIU		810		961
JIV		12		317
JIW		1		3
JIX		227		728
JIY		401		763
JIZ		533		888
JJA		326		651
JJB		116		800
JJC		215		521
JJD		299		796
JJE		67		210
JJF		806		946
JJG		383		818
JJH		133		701
JJI		445		945
JJJ		124		478
JJK		528		724
JJL		145		907
JJM		76		101
JJN		805		947
JJO		311		497
JJP		12		177
JJQ		235		680
JJR		102		111
JJS		288		383
JJT		463		548
JJU		728		996
JJV		300		580
JJW		333		417
JJX		36		82
JJY		513		997
JJZ		17		218
JKA		43		338
JKB		574		738
JKC		330		618
JKD		449		606
JKE		0		1
JKF		577		826
JKG		206		662
JKH		100		145
JKI		575		917
JKJ		41		707
JKK		680		966
JKL		518		601
JKM		216		797
JKN		214		705
JKO		307		858
JKP		11		173
JKQ		140		233
JKR		138		406
JKS		41		154
JKT		99		389
JKU		717		889
JKV		290		797
JKW		112		202
JKX		228		406
JKY		732		837
JKZ		73		924
JLA		243		727
JLB		113		519
JLC		509		912
JLD		9		22
JLE		83		482
JLF		513		955
JLG		152		216
JLH		214		308
JLI		552		951
JLJ		181		267
JLK		26		156
JLL		742		861
JLM		349		621
JLN		624		891
JLO		114		635
JLP		57		309
JLQ		44		568
JLR		141		681
JLS		23		278
JLT		143		234
JLU		5		359
JLV		308		498
JLW		532		833
JLX		332		518
JLY		4		535
JLZ		129		157
JMA		35		102
JMB		15		39
JMC		32		162
JMD		226		305
JME		36		61
JMF		107		433
JMG		169		225
JMH		7		51
JMI		11		22
JMJ		217		852
JMK		650		848
JML		203		402
JMM		630		975
JMN		152		916
JMO		517		608
JMP		195		829
JMQ		168		502
JMR		218		287
JMS		239		442
JMT		525		540
JMU		743		865
JMV		511		577
JMW		282		900
JMX		9		246
JMY		153		173
JMZ		174		513
JNA		634		751
JNB		288		524
JNC		146		743
JND		276		560
JNE		156		189
JNF		15		65
JNG		3		30
JNH		153		438
JNI		71		158
JNJ		97		384
JNK		309		774
JNL		88		236
JNM		176		528
JNN		536		812
JNO		173		220
JNP		13		43
JNQ		92		147
JNR		36		829
JNS		491		554
JNT		267		315
JNU		3		7
JNV		35		61
JNW		369		935
JNX		317		389
JNY		35		41
JNZ		350		498
JOA		108		737
JOB		227		863
JOC		81		291
JOD		744		762
JOE		789		900
JOF		499		769
JOG		305		469
JOH		379		481
JOI		58		506
JOJ		710		728
JOK		18		140
JOL		4		92
JOM		419		958
JON		299		538
JOO		52		57
JOP		81		635
JOQ		25		401
JOR		711		880
JOS		195		387
JOT		211		355
JOU		116		253
JOV		19		85
JOW		476		833
JOX		72		185
JOY		468		984
JOZ		65		155
JPA		89		908
JPB		250		410
JPC		98		511
JPD		439		477
JPE		606		866
JPF		21		105
JPG		365		855
JPH		91		920
JPI		2		45
JPJ		114		132
JPK		632		917
JPL		92		261
JPM		515		618
JPN		246		788
JPO		493		522
JPP		71		134
JPQ		1		16
JPR		197		411
JPS		47		94
JPT		154		925
JPU		459		523
JPV		187		501
JPW		536		608
JPX		318		333
JPY		14		792
JPZ		143		191
JQA		377		675
JQB		338		514
JQC		41		293
JQD		83		121
JQE		710		914
JQF		4		13
JQG		400		944
JQH		26		33
JQI		891		973
JQJ		153		919
JQK		424		433
JQL		391		663
JQM		177		828
JQN		548		935
JQO		53		971
JQP		325		727
JQQ		154		253
JQR		199		313
JQS		307		498
JQT		77		90
JQU		100		576
JQV		575		828
JQW		409		589
JQX		48		422
JQY		34		99
JQZ		223		254
JRA		270		554
JRB		618		903
JRC		738		828
JRD		11		12
JRE		74		505
JRF		596		810
JRG		153		373
JRH		3		948
JRI		297		375
JRJ		19		27
JRK		104		150
JRL		107		425
JRM		18		155
JRN		602		830
JRO		95		283
JRP		92		169
JRQ		539		853
JRR		268		472
JRS		289		800
JRT		25		566
JRU		437		917
JRV		49		418
JRW		32		41
JRX		265		343
JRY		37		141
JRZ		182		282
JSA		161		373
JSB		669		839
JSC		123		298
JSD		442		781
JSE		144		618
JSF		190		287
JSG		7		8
JSH		46		277
JSI		61		799
JSJ		428		818
JSK		543		593
JSL		471		720
JSM		84		104
JSN		11		116
JSO		144		924
JSP		34		65
JSQ		163		181
JSR		338		917
JSS		86		514
JST		467		473
JSU		153		154
JSV		549		801
JSW		283		363
JSX		72		856
JSY		285		982
JSZ		606		963
JTA		84		300
JTB		374		607
JTC		21		44
JTD		755		896
JTE		255		836
JTF		45		546
JTG		50		69
JTH		138		197
JTI		726		785
JTJ		112		435
JTK		663		816
JTL		443		917
JTM		128		135
JTN		28		596
JTO		53		90
JTP		74		165
JTQ		309		954
JTR		391		475
JTS		6		24
JTT		835		887
JTU		66		309
JTV		61		195
JTW		23		709
JTX		17		33
JTY		47		464
JTZ		341		438
JUA		262		581
JUB		300		538
JUC		844		862
JUD		15		201
JUE		38		185
JUF		56		810
JUG		331		636
JUH		199		257
JUI		47		191
JUJ		310		676
JUK		495		667
JUL		188		379
JUM		507		799
JUN		491		972
JUO		251		424
JUP		70		648
JUQ		314		900
JUR		1		205
JUS		52		112
JUT		166		412
JUU		631		633
JUV		5		9
JUW		468		857
JUX		355		706
JUY		40		219
JUZ		133		305
JVA		526		959
JVB		1		207
JVC		171		185
JVD		63		375
JVE		78		445
JVF		25		37
JVG		177		370
JVH		58		284
JVI		186		435
JVJ		177		979
JVK		106		345
JVL		127		347
JVM		41		74
JVN		190		926
JVO		18		109
JVP		272		575
JVQ		11		38
JVR		533		625
JVS		118		211
JVT		82		299
JVU		537		856
JVV		10		38
JVW		616		659
JVX		127		406
JVY		220		569
JVZ		771		879
JWA		115		256
JWB		136		884
JWC		79		462
JWD		93		155
JWE		31		237
JWF		45		618
JWG		482		889
JWH		14		758
JWI		285		338
JWJ		97		623
JWK		262		428
JWL		142		450
JWM		201		676
JWN		69		155
JWO		161		892
JWP		373		785
JWQ		2		64
JWR		214		408
JWS		233		925
JWT		33		795
JWU		45		650
JWV		500		705
JWW		114		208
JWX		238		507
JWY		914		997
JWZ		309		416
JXA		162		514
JXB		499		602
JXC		714		993
JXD		4		6
JXE		67		125
JXF		309		788
JXG		198		213
JXH		119		932
JXI		146		363
JXJ		278		701
JXK		10		617
JXL		211		312
JXM		141		233
JXN		392		395
JXO		468		705
JXP		186		575
JXQ		359		443
JXR		130		753
JXS		412		524
JXT		314		514
JXU		111		292
JXV		60		365
JXW		27		132
JXX		120		448
JXY		42		193
JXZ		455		703
JYA		321		423
JYB		288		430
JYC		242		822
JYD		483		658
JYE		156		422
JYF		42		689
JYG		36		160
JYH		409		754
JYI		53		440
JYJ		87		750
JYK		846		917
JYL		521		598
JYM		349		716
JYN		272		929
JYO		33		110
JYP		107		396
JYQ		140		423
JYR		16		136
JYS		313		780
JYT		298		593
JYU		22		164
JYV		49		174
JYW		65		115
JYX		208		953
JYY		248		349
JYZ		253		994
JZA		224		481
JZB		207		647
JZC		25		65
JZD		436		578
JZE		1		108
JZF		58		172
JZG		73		330
JZH		104		397
JZI		279		441
JZJ		126		152
JZK		32		859
JZL		308		644
JZM		176		412
JZN		191		351
JZO		30		713
JZP		262		671
JZQ		125		129
JZR		449		466
JZS		196		466
JZT		97		326
JZU		716		744
JZV		201		497
JZW		278		774
JZX		2		141
JZY		22		496
JZZ		597		783
KAA		27		464
KAB		59		540
KAC		57		192
KAD		10		15
KAE		483		523
KAF		465		538
KAG		246		619
KAH		460		776
KAI		589		631
KAJ		179		591
KAK		220		657
KAL		45		447
KAM		77		92
KAN		289		566
KAO		18		73
KAP		234		533
KAQ		230		318
KAR		1		4
KAS		205		279
KAT		47		727
KAU		24		226
KAV		58		126
KAW		389		529
KAX		211		280
KAY		95		182
KAZ		82		271
KBA		263		330
KBB		252		490
KBC		149		377
KBD		335		706
KBE		22		65
KBF		140		384
KBG		410		758
KBH		1		4
KBI		18		74
KBJ		643		899
KBK		538		889
KBL		253		425
KBM		616		711
KBN		130		140
KBO		141		385
KBP		106		999
KBQ		37		113
KBR		158		519
KBS		485		781
KBT		69		243
KBU		434		708
KBV		413		852
KBW		134		976
KBX		390		713
KBY		615		691
KBZ		115		723
KCA		532		631
KCB		261		825
KCC		106		994
KCD		334		689
KCE		38		137
KCF		457		644
KCG		336		484
KCH		74		131
KCI		53		56
KCJ		464		572
KCK		408		412
KCL		816		832
KCM		26		133
KCN		57		133
KCO		248		352
KCP		117		585
KCQ		135		289
KCR		295		303
KCS		74		140
KCT		125		405
KCU		95		200
KCV		57		61
KCW		404		569
KCX		70		162
KCY		148		355
KCZ		2		111
KDA		186		842
KDB		575		692
KDC		67		712
KDD		742		971
KDE		22		28
KDF		297		718
KDG		327		344
KDH		611		862
KDI		2		46
KDJ		37		133
KDK		77		686
KDL		79		91
KDM		235		908
KDN		225		469
KDO		11		281
KDP		214		870
KDQ		198		241
KDR		62		616
KDS		49		139
KDT		716		767
KDU		87		330
KDV		42		110
KDW		92		95
KDX		140		220
KDY		42		198
KDZ		230		547
KEA		470		795
KEB		750		814
KEC		15		469
KED		763		961
KEE		25		184
KEF		101		260
KEG		11		15
KEH		2		203
KEI		478		634
KEJ		176		267
KEK		501		652
KEL		446		661
KEM		38		80
KEN		621		747
KEO		303		380
KEP		744		878
KEQ		461		797
KER		39		49
KES		38		919
KET		774		883
KEU		191		707
KEV		101		158
KEW		1		560
KEX		224		307
KEY		97		327
KEZ		40		50
KFA		550		562
KFB		367		594
KFC		423		747
KFD		16		655
KFE		78		619
KFF		378		879
KFG		217		270
KFH		18		106
KFI		121		137
KFJ		83		346
KFK		564		586
KFL		27		219
KFM		160		341
KFN		124		133
KFO		510		614
KFP		344		404
KFQ		299		443
KFR		79		104
KFS		24		380
KFT		26		436
KFU		45		397
KFV		10		44
KFW		348		583
KFX		734		784
KFY		726		982
KFZ		85		110
KGA		132		698
KGB		93		445
KGC		53		219
KGD		71		586
KGE		371		772
KGF		120		455
KGG		241		384
KGH		34		275
KGI		241		274
KGJ		63		549
KGK		12		104
KGL		56		84
KGM		108		634
KGN		343		626
KGO		41		310
KGP		544		618
KGQ		208		356
KGR		611		989
KGS		4		36
KGT		541		858
KGU		662		816
KGV		216		538
KGW		77		323
KGX		43		230
KGY		20		149
KGZ		238		363
KHA		340		737
KHB		306		638
KHC		553		834
KHD		325		417
KHE		104		239
KHF		88		277
KHG		375		860
KHH		55		227
KHI		21		436
KHJ		137		280
KHK		448		610
KHL		305		825
KHM		401		440
KHN		345		540
KHO		799		834
KHP		49		339
KHQ		712		860
KHR		91		250
KHS		317		341
KHT		397		936
KHU		81		668
KHV		811		988
KHW		117		294
KHX		50		69
KHY		397		951
KHZ		384		412
KIA		41		229
KIB		103		203
KIC		161		793
KID		769		884
KIE		27		180
KIF		237		472
KIG		205		805
KIH		245		584
KII		40		548
KIJ		657		957
KIK		34		43
KIL		451		932
KIM		559		574
KIN		428		519
KIO		297		328
KIP		286		391
KIQ		280		567
KIR		263		396
KIS		148		217
KIT		190		953
KIU		114		240
KIV		315		983
KIW		124		126
KIX		309		896
KIY		599		815
KIZ		163		500
KJA		331		369
KJB		515		601
KJC		551		745
KJD		225		494
KJE		23		106
KJF		119		522
KJG		124		199
